source_name,start_time,avg(e.emissions_quantity),any_value(lat),any_value(lon),capacity,co2_per_m2
Madera County,2025-09-01,2070.41314,37.217750403429974,-119.7635057552686,1358066.279,0.0015
Breckinridge County,2025-09-01,58.48041,37.77325419513117,-86.42913200313689,38921.753,0.0015
Gregory County,2025-09-01,37.47558,43.19234603858065,-99.1852263259,24507.695,0.0015
Kanawha County,2025-09-01,3344.62863,38.337434682779055,-81.52857230353256,2189587.749,0.0015
Dale County,2025-09-01,411.59665,31.432923448012424,-85.61066190378675,277339.507,0.0015
Spalding County,2025-09-01,1132.67576,33.260864216922826,-84.28423216365465,738975.931,0.0015
Allen Parish,2025-09-01,137.33574,30.653580975496457,-92.82801744516638,92836.068,0.0015
Emmons County,2025-09-01,43.1511,46.285262242995614,-100.2383860022826,27893.721,0.0015
Cumberland County,2025-09-01,55.18379,39.273721333012205,-88.24072156187195,36206.534,0.0015
Luzerne County,2025-09-01,8755.68744,41.17781158861937,-75.98828611902518,5967551.896,0.0015
Eaton County,2025-09-01,3477.0532,42.595789274453544,-84.83910951718423,2311381.889,0.0015
Douglas County,2025-09-01,1787.19836,43.2959847361523,-123.2063138769402,1224933.452,0.0015
Dorchester County,2025-09-01,1274.53586,33.07884947099174,-80.40494515364388,857895.426,0.0015
Duchesne County,2025-09-01,109.79649,40.29831951971033,-110.42296257260368,74853.527,0.0015
Noble County,2025-09-01,1298.77369,41.39931361400546,-85.41859530839803,846166.199,0.0015
Tripp County,2025-09-01,71.93317,43.344784427471616,-99.88373885165718,49100.232,0.0015
Walker County,2025-09-01,810.99598,34.73542360967678,-85.30127333904342,542965.012,0.0015
Jefferson County,2025-09-01,23.96981,34.11164625735359,-97.83598238757624,16169.349,0.0015
Big Horn County,2025-09-01,148.73987,44.526630425442306,-107.99530633073184,98523.667,0.0015
Cleburne County,2025-09-01,121.59582,33.67493601484904,-85.5188367054971,79248.513,0.0015
Clatsop County,2025-09-01,880.85679,46.013178020878954,-123.77893387553824,572130.514,0.0015
Rockingham County,2025-09-01,1617.4116,36.39549769887461,-79.77799175458362,1115116.653,0.0015
Johnson County,2025-09-01,366.94093,35.57018273176587,-93.45982507429233,239761.679,0.0015
Garfield County,2025-09-01,2.84776,47.27725395909481,-106.99249488681986,1861.454,0.0015
Fillmore County,2025-09-01,424.87405,43.676472653724296,-92.09061976439462,282116.405,0.0015
Davidson County,2025-09-01,2422.08536,35.79428687821747,-80.21415472399988,1643765.693,0.0015
Collin County,2025-09-01,22077.09159,33.18944693773096,-96.57406114805929,15141935.901,0.0015
Carter County,2025-09-01,2.86714,45.51671885498362,-104.53673705333031,1873.322,0.0015
Adams County,2025-09-01,582.10573,46.98306181523307,-118.5612711909618,393965.098,0.0015
Sevier County,2025-09-01,1215.22553,35.78525515552978,-83.52372777860913,805830.252,0.0015
McCook County,2025-09-01,57.13904,43.67509715049251,-97.36796926101717,38825.084,0.0015
Coos County,2025-09-01,1130.98604,43.20615147350843,-124.15232785931082,773565.161,0.0015
Orange County,2025-09-01,273.54816,44.005204137457305,-72.37708960568749,65166.699,0.0042
Harford County,2025-09-01,5372.72662,39.534885300932515,-76.29852717264643,3637275.738,0.0015
Highlands County,2025-09-01,883.71292,27.343520793138357,-81.3408011405884,602222.804,0.0015
Barnstable County,2025-09-01,2354.3861,41.79418329942357,-70.16121314778042,1588326.77,0.0015
Greene County,2025-09-01,122.15993,39.35625205669897,-90.39107637119324,82665.693,0.0015
Crittenden County,2025-09-01,31.24216,37.353697653796466,-88.09690418686104,21366.839,0.0015
Santa Barbara County,2025-09-01,9157.6502,34.37057941886949,-120.01984114638718,6240503.368,0.0015
Colonial Heights Independent City,2025-09-01,484.18292,37.26514274936686,-77.39577894801688,319006.383,0.0015
Sarpy County,2025-09-01,5657.90764,41.112483827242166,-96.11144261141396,3730910.01,0.0015
Garden County,2025-09-01,36.4405,41.6185706967766,-102.3355102681932,23804.293,0.0015
Salt Lake County,2025-09-01,31499.49142,40.66699490730133,-111.92145839985264,21347112.564,0.0015
Greenwood County,2025-09-01,1569.44143,34.15477896084213,-82.12616481834307,1056684.944,0.0015
Waseca County,2025-09-01,579.14205,44.02411432627808,-93.58669518203892,364181.712,0.0016
Sanilac County,2025-09-01,402.30674,43.4237786335138,-82.82056047942596,256945.522,0.0016
Pender County,2025-09-01,379.43374,34.4943353391292,-77.85993144560778,241291.818,0.0016
Ingham County,2025-09-01,9633.58886,42.59686556898141,-84.37514535075813,5954265.393,0.0016
Robertson County,2025-09-01,1244.40941,36.5267097323752,-86.87041677522048,764390.888,0.0016
Quitman County,2025-09-01,4.8844,31.867892069209045,-85.02051300030243,2973.471,0.0016
Moore County,2025-09-01,24.99086,35.28402183069962,-86.3582657536962,15477.985,0.0016
San Miguel County,2025-09-01,240.44514,35.48026395681898,-104.8143239728946,149137.057,0.0016
Forest County,2025-09-01,130.10206,41.513383810661814,-79.23655369234046,32080.43,0.0041
Lee County,2025-09-01,158.88003,34.16409474486521,-80.25542665032967,100007.272,0.0016
Grafton County,2025-09-01,2826.83262,43.940648648006125,-71.820379830378,708906.817,0.004
Mercer County,2025-09-01,2234.65387,41.30344454368488,-80.25667482260752,1379391.605,0.0016
Carlisle County,2025-09-01,5.21458,36.85380232629304,-88.97236909163546,3163.878,0.0016
Dixon County,2025-09-01,77.33343,42.4949799209914,-96.8676412752719,49498.227,0.0016
Cherokee County,2025-09-01,452.54435,35.90754587668423,-94.99980191256417,283542.87,0.0016
Lake Ontario,2025-09-01,783.51675,43.57847053544129,-77.39652581679698,486298.213,0.0016
Fayette County,2025-09-01,2964.34578,33.41386457295505,-84.49426665016804,1849619.387,0.0016
Wasatch County,2025-09-01,149.13771,40.33190250911264,-111.16649777478855,93478.618,0.0016
Maverick County,2025-09-01,604.16015,28.7408818568211,-100.31350159367372,373698.314,0.0016
Marion County,2025-09-01,9412.58257,44.903216236966834,-122.58380210440264,5884798.578,0.0016
Cooper County,2025-09-01,225.83776,38.84585330240495,-92.8112002419323,141794.885,0.0016
Phillips County,2025-09-01,21.20177,48.26015709094528,-107.91290471721756,13045.163,0.0016
Douglas County,2025-09-01,748.36259,38.912639562329815,-119.6163969185806,480425.831,0.0016
Banks County,2025-09-01,170.73751,34.354108643574605,-83.49724794600202,103795.543,0.0016
Erie County,2025-09-01,21956.31453,42.762044332965026,-78.73036455281968,14105307.258,0.0016
Coryell County,2025-09-01,720.6983,31.390878309827286,-97.80037988554842,441987.726,0.0016
Adair County,2025-09-01,570.5741,40.19204457685902,-92.6019183568453,361382.054,0.0016
Cass County,2025-09-01,429.90967,40.90958926568855,-96.14087321226728,280151.017,0.0015
Dakota County,2025-09-01,13851.06391,44.67255996377258,-93.06755109791354,9206615.957,0.0015
James City County,2025-09-01,2129.86653,37.314446885473615,-76.77530318954484,1448157.174,0.0015
Chatham County,2025-09-01,846.9669,35.70255784677024,-79.25610651072749,557117.184,0.0015
Bell County,2025-09-01,215.49141,36.73169199745434,-83.6737753875545,143110.636,0.0015
Abbeville County,2025-09-01,305.6602,34.22316534205619,-82.45830243623014,201605.089,0.0015
Yamhill County,2025-09-01,2341.12143,45.23230961448302,-123.31022206787844,1578532.371,0.0015
Queens County,2025-09-01,31556.62781,40.63635462073768,-73.83587434898328,7626729.588,0.0041
Musselshell County,2025-09-01,14.19528,46.496248499445386,-108.39810002473426,9339.782,0.0015
Morehouse Parish,2025-09-01,293.55559,32.82134350712011,-91.80179693016188,198021.696,0.0015
Jackson County,2025-09-01,4774.16213,42.43152521109754,-122.728157438377,3199615.433,0.0015
Cumberland County,2025-09-01,48.8032,37.51292786551104,-78.24671321269041,33423.168,0.0015
Clark County,2025-09-01,7.58456,37.23545023565012,-99.81939191215228,5156.121,0.0015
Accomack County,2025-09-01,313.16254,37.75224956995661,-75.62807259875582,211725.066,0.0015
Weston County,2025-09-01,163.31277,43.841206805248994,-104.56871167692938,109036.727,0.0015
Union County,2025-09-01,3888.47294,34.987635957271024,-80.53101289449852,2510563.378,0.0015
Steele County,2025-09-01,1259.94425,44.02435555869349,-93.2257847958831,826289.737,0.0015
Teton County,2025-09-01,253.21466,43.93442758296669,-110.59072603870466,61390.811,0.0041
Pondera County,2025-09-01,61.07937,48.22720646343711,-112.22855237429106,41830.25,0.0015
Fergus County,2025-09-01,253.4792,47.263620293777215,-109.2223869481968,154346.367,0.0016
Culpeper County,2025-09-01,590.43022,38.48769392741216,-77.95628349151005,367808.323,0.0016
Cheatham County,2025-09-01,641.75955,36.261759943048965,-87.08784915866077,394594.963,0.0016
Augusta County,2025-09-01,1160.88745,38.16589764051893,-79.13163113921378,718448.008,0.0016
Knox County,2025-09-01,1278.941,40.39876800904891,-82.42158501963866,811623.03,0.0016
Carbon County,2025-09-01,171.82787,39.64820576877921,-110.58942074771646,110884.765,0.0015
Blue Earth County,2025-09-01,2571.16301,44.03586636809283,-94.06702670494757,1564049.857,0.0016
Routt County,2025-09-01,327.35564,40.484948200487565,-106.99031008012672,202857.384,0.0016
Pearl River County,2025-09-01,440.58976,30.768698215977093,-89.58977116895012,265386.704,0.0017
Leavenworth County,2025-09-01,1518.39733,39.19928815591963,-95.03760513158458,869952.436,0.0017
Benton County,2025-09-01,100.00987,34.81942915408425,-89.18879314647813,57884.263,0.0017
Washington County,2025-09-01,785.33127,36.725053275334254,-81.95937568749001,448950.685,0.0017
Madison County,2025-09-01,1149.90112,43.784836880358355,-111.65648329126216,308289.256,0.0037
Bleckley County,2025-09-01,176.67202,32.43451907381033,-83.32768526037638,105980.023,0.0017
Pike County,2025-09-01,242.412,39.34702007154314,-91.17360181773114,140092.045,0.0017
Charlotte County,2025-09-01,52.64704,37.01061960318108,-78.66228250793868,31511.818,0.0017
Clark County,2025-09-01,9096.46041,45.78464017961485,-122.48056959343248,5391151.867,0.0017
Summers County,2025-09-01,17.87661,37.65666544707644,-80.85823767835193,4794.973,0.0037
Maries County,2025-09-01,43.04045,38.16658776189033,-91.92464162993598,25558.558,0.0017
Green Lake County,2025-09-01,428.66208,43.80022914658163,-89.04433288899956,248597.477,0.0017
Ashtabula County,2025-09-01,1305.85422,41.707438751748455,-80.74783034518492,782578.384,0.0017
Hamilton County,2025-09-01,9.63522,43.66080923349299,-74.49952718230352,5506.366,0.0017
Luce County,2025-09-01,99.61306,46.47069605666033,-85.54461826965496,59649.175,0.0017
Scott County,2025-09-01,229.57139,36.71406323978036,-82.60220052895757,134233.736,0.0017
Morgan County,2025-09-01,73.5328,36.135013377884626,-84.64889363712665,20060.551,0.0037
Oconto County,2025-09-01,525.27721,45.02636099684798,-88.26894482150131,315842.87,0.0017
Morgan County,2025-09-01,924.49722,39.481414723196025,-86.4448609132849,536728.716,0.0017
Houston County,2025-09-01,8.62393,36.28582939840491,-87.71982027968959,5057.049,0.0017
Gaston County,2025-09-01,4073.51422,35.29482108743838,-81.17968962120226,2364250.7,0.0017
Worth County,2025-09-01,15.00728,40.477359553196486,-94.42315286468448,8614.722,0.0017
Monmouth County,2025-09-01,8110.84415,40.28275281977054,-74.10176851293726,4906711.174,0.0017
Buncombe County,2025-09-01,4461.71478,35.61164167643403,-82.52999181118359,2670973.613,0.0017
McHenry County,2025-09-01,6945.89694,42.326739747372834,-88.45141729453431,4007407.465,0.0017
Walthall County,2025-09-01,47.9613,31.147414974609823,-90.10801816288112,29002.3,0.0017
Lincoln County,2025-09-01,72.47839,38.9875706299652,-103.51261838017916,43349.621,0.0017
Grant County,2025-09-01,70.18998,45.934246731920894,-96.01237950177834,41085.985,0.0017
Cocke County,2025-09-01,395.58822,35.92575624619095,-83.120533704649,226537.054,0.0017
Bee County,2025-09-01,605.90759,28.416108563799323,-97.74026817134607,353332.046,0.0017
Jackson County,2025-09-01,323.45523,39.0196083267107,-82.61825864984947,194785.221,0.0017
Stokes County,2025-09-01,749.96807,36.40137764063713,-80.24051286162953,435393.915,0.0017
Sheridan County,2025-09-01,22.50855,48.7220076731885,-104.5047857286201,13180.126,0.0017
Vance County,2025-09-01,998.91107,36.3657123066751,-78.41073510523395,594885.378,0.0017
De Kalb County,2025-09-01,172.79103,39.89106902054879,-94.40739354985764,100803.363,0.0017
Ramsey County,2025-09-01,16129.48446,45.01967434447262,-93.09952133683493,9344878.162,0.0017
Deer Lodge County,2025-09-01,143.96477,46.06014428657458,-113.06851512909311,39440.896,0.0037
Kittitas County,2025-09-01,1110.64455,47.12392040267733,-120.67806041038357,662430.019,0.0017
Pawnee County,2025-09-01,76.1077,36.31709422320914,-96.70220170255698,45077.644,0.0017
Jefferson County,2025-09-01,132.15986,43.820643517776325,-112.30905152261752,36031.73,0.0037
Wayne County,2025-09-01,1839.51292,40.82906548201542,-81.88827772208111,1106111.279,0.0017
Miami County,2025-09-01,359.81899,38.564009452645635,-94.83825546704183,213831.343,0.0017
Goodhue County,2025-09-01,1394.85755,44.41158447636055,-92.72304485262944,808801.38,0.0017
Unicoi County,2025-09-01,263.48889,36.111096207777216,-82.43205343658241,155010.452,0.0017
Montgomery County,2025-09-01,17.09948,32.173324627033054,-82.53500448832945,10190.319,0.0017
Wheeler County,2025-09-01,2.23481,44.72623384441458,-120.02661337614548,1296.1,0.0017
Lynchburg Independent City,2025-09-01,2449.1631,37.40084867323793,-79.18981777415443,1469869.81,0.0017
Burleigh County,2025-09-01,2907.04726,46.976918426287085,-100.46893638448836,1732143.011,0.0017
York County,2025-09-01,5897.10113,34.97444777787603,-81.18471851620271,3567632.466,0.0017
Davis County,2025-09-01,7872.94976,40.98928558310651,-112.1107423569486,4595327.729,0.0017
Kandiyohi County,2025-09-01,1343.77462,45.15344366205026,-95.0041607417873,786872.688,0.0017
Doddridge County,2025-09-01,64.54769,39.268445561569195,-80.70779587731552,17936.519,0.0036
Greenup County,2025-09-01,722.32213,38.54502774689947,-82.92215482763339,423265.647,0.0017
Kootenai County,2025-09-01,2649.17729,47.67422927485429,-116.69980936470468,1554476.919,0.0017
Cameron County,2025-09-01,5912.6278,26.1672199881528,-97.37837827067531,3474391.873,0.0017
Bedford City County,2025-09-01,173.01294,37.338737201117866,-79.51953416624227,102034.999,0.0017
Schley County,2025-09-01,105.97367,32.26204384942745,-84.31463610450808,63710.514,0.0017
Greene County,2025-09-01,174.68893,39.03823686185555,-86.96238290023068,100946.696,0.0017
Providence County,2025-09-01,19103.80404,41.87115899673038,-71.57886940674916,11184143.638,0.0017
Cascade County,2025-09-01,1634.36418,47.30784150797013,-111.34567433954469,974169.779,0.0017
Putnam County,2025-09-01,578.08857,39.66669626211013,-86.84326556822167,344519.366,0.0017
Allen County,2025-09-01,144.36344,36.751679873290584,-86.19058848689363,84564.844,0.0017
Haralson County,2025-09-01,448.08755,33.79413423846739,-85.20990391204037,265496.766,0.0017
Jackson County,2025-09-01,10.85735,43.69348436112893,-101.63157515960958,6566.978,0.0017
Johnston County,2025-09-01,36.09693,34.31851969286927,-96.6629709518959,21660.976,0.0017
Simpson County,2025-09-01,203.25752,31.913527700976537,-89.91941674146945,117270.292,0.0017
Grant County,2025-09-01,11.60635,46.358536177477106,-101.6405876717722,6832.38,0.0017
Clarion County,2025-09-01,765.36162,41.1933517095582,-79.41956971783031,448275.841,0.0017
Tillamook County,2025-09-01,479.74829,45.45274401145798,-123.83108111003725,283454.786,0.0017
New Haven County,2025-09-01,15472.63222,41.33951974938914,-72.88486114399649,8853675.197,0.0017
Delaware County,2025-09-01,296.52832,36.409018058475375,-94.80226052098388,171869.304,0.0017
Bullock County,2025-09-01,105.99343,32.10107989856565,-85.7161885949519,63177.281,0.0017
Bexar County,2025-09-01,45021.63223,29.448066611686983,-98.5200485202264,25766436.669,0.0017
Eagle County,2025-09-01,807.07459,39.62784066403577,-106.69526872621542,221681.629,0.0036
Ward County,2025-09-01,2057.87169,48.22095143093778,-101.5410805798043,1202514.448,0.0017
Wadena County,2025-09-01,313.89376,46.58807234153019,-94.96958950003192,182983.628,0.0017
Sierra County,2025-09-01,30.5634,39.58110326072002,-120.51728699253812,8575.406,0.0036
Meeker County,2025-09-01,356.97202,45.12395189230968,-94.5269573543648,214655.598,0.0017
Scotland County,2025-09-01,642.30526,34.84034983350156,-79.48274633568211,375152.95,0.0017
Iowa County,2025-09-01,464.14036,43.00049704833823,-90.13586322564625,280116.092,0.0017
Worth County,2025-09-01,176.48539,31.55142240257955,-83.85086152198394,105314.218,0.0017
Gooding County,2025-09-01,177.18368,42.9716339403318,-114.81039489987396,107270.215,0.0017
Franklin County,2025-09-01,2066.47496,38.41309719441766,-91.07532940766497,1213183.833,0.0017
Warren County,2025-09-01,703.71876,35.678913412787374,-85.77847617429758,422390.116,0.0017
Bristol Bay Borough,2025-09-01,32.54604,58.7409259651889,-156.7849580805272,9063.178,0.0036
Sabine Parish,2025-09-01,97.84455,31.564864242055968,-93.55524269506978,56945.147,0.0017
Wagoner County,2025-09-01,770.29652,35.96149063027018,-95.5228287276914,453133.925,0.0017
Greene County,2025-09-01,2402.4959,39.69138420512276,-83.88968620190593,1428657.669,0.0017
Charlottesville Independent City,2025-09-01,2128.69338,38.03705891702337,-78.48816172238463,1275200.264,0.0017
Otter Tail County,2025-09-01,1210.59501,46.409550365855736,-95.70822855386616,706000.261,0.0017
Lawrence County,2025-09-01,1626.02526,40.99303962802367,-80.3329468002038,962164.102,0.0017
Bedford County,2025-09-01,566.5841,40.00668174068834,-78.49140690965964,340028.993,0.0017
Coweta County,2025-09-01,2456.26593,33.35348552014643,-84.76353418432173,1482039.326,0.0017
Morton County,2025-09-01,1320.46418,46.7159266733816,-101.28064189461878,781162.261,0.0017
Claiborne Parish,2025-09-01,54.8545,32.82278666968501,-92.99581570981964,31538.496,0.0017
Johnson County,2025-09-01,2789.59654,39.49014089548921,-86.10066540929647,1683136.234,0.0017
Richland County,2025-09-01,305.47508,43.37475055495496,-90.43165945935569,178482.663,0.0017
Mendocino County,2025-09-01,872.37526,39.414308846928265,-123.49447538238842,504851.44,0.0017
Ramsey County,2025-09-01,393.98593,48.268470938684025,-98.72168406449508,230744.996,0.0017
Catahoula Parish,2025-09-01,25.65013,31.66689563546431,-91.84700838715156,14959.862,0.0017
Buchanan County,2025-09-01,27.64675,37.26705180778275,-82.03532595984774,7660.103,0.0036
Oneida County,2025-09-01,927.88409,45.705749334134296,-89.52173222159979,540107.318,0.0017
Johnson County,2025-09-01,1164.30048,38.744562368575686,-93.80881314576106,675339.954,0.0017
Aitkin County,2025-09-01,292.03459,46.60791121093765,-93.41507956500854,173845.77,0.0017
Wabaunsee County,2025-09-01,27.95103,38.95391372289804,-96.20498610384536,17387.475,0.0016
Perry County,2025-09-01,55.40684,35.64337669294026,-87.85922639340878,32901.006,0.0017
Wexford County,2025-09-01,847.1075,44.33814081552787,-85.57880313216128,504967.632,0.0017
Webster County,2025-09-01,399.44275,37.28240019568428,-92.874688568553,246726.543,0.0016
Wasco County,2025-09-01,632.0562,45.16105420234382,-121.16593424584508,394234.91,0.0016
Morgan County,2025-09-01,60.11673,39.62027585856853,-81.85288167948677,37537.015,0.0016
Lewis County,2025-09-01,1439.15422,46.57730919222774,-122.39248639756087,918839.434,0.0016
Hennepin County,2025-09-01,36971.22542,45.00622295024967,-93.47828859220944,22804770.517,0.0016
Erie County,2025-09-01,4766.8666,41.99096823934631,-80.03509650562813,2889869.042,0.0016
Peach County,2025-09-01,568.02381,32.568632719342006,-83.82725176012693,351267.386,0.0016
Marin County,2025-09-01,4007.34254,38.01479482501126,-122.81619047617244,2465801.49,0.0016
Frio County,2025-09-01,106.11243,28.866097180550774,-99.10497006603951,65023.329,0.0016
Columbia County,2025-09-01,1679.57027,43.46731782518091,-89.33438161067501,1067265.27,0.0016
Fremont County,2025-09-01,642.27234,43.04061726408866,-108.62981943751907,397300.832,0.0016
Union County,2025-09-01,443.66772,45.31132732124016,-118.01008180760304,277522.465,0.0016
Rock County,2025-09-01,4.08715,42.42205513121202,-99.44897804847328,2521.205,0.0016
Nicholas County,2025-09-01,196.22878,38.29151889612844,-80.79950246711715,119949.929,0.0016
Metcalfe County,2025-09-01,53.99015,36.9906140301612,-85.62912215233214,33493.813,0.0016
Mineral County,2025-09-01,14.98752,37.668416099973896,-106.9226016853926,9251.962,0.0016
Hamlin County,2025-09-01,80.48526,44.67423725796233,-97.18934958074698,50329.644,0.0016
Douglas County,2025-09-01,1224.89659,46.43158471139672,-91.9155106406917,781253.839,0.0016
Delaware County,2025-09-01,2331.97807,40.22780604820259,-85.39739534068576,1489755.767,0.0016
Chattooga County,2025-09-01,361.18203,34.47437034195994,-85.3460485042577,219701.888,0.0016
Blount County,2025-09-01,251.05991,33.98158274314337,-86.56797446857765,158857.39,0.0016
Cook County,2025-09-01,162418.05035,41.84273764664612,-87.81640632939488,100127041.947,0.0016
Rowan County,2025-09-01,2714.83426,35.64145385291422,-80.52625362906845,1701290.131,0.0016
Knox County,2025-09-01,143.64909,36.89117601385304,-83.85394112559963,91980.232,0.0016
Buena Vista Independent City,2025-09-01,144.02652,37.73162575804424,-79.35632047578342,91471.604,0.0016
Burt County,2025-09-01,69.04416,41.85258569571657,-96.32825796297028,42491.965,0.0016
Forsyth County,2025-09-01,4334.80727,34.2253852357926,-84.12508255094164,2691624.688,0.0016
Weakley County,2025-09-01,763.68647,36.2998785045497,-88.71781193343085,475258.685,0.0016
Richland County,2025-09-01,4748.17039,40.77469650893365,-82.53633520458355,2993286.07,0.0016
Chesterfield County,2025-09-01,650.49694,34.63972123589058,-80.15792642080324,395803.724,0.0016
Callaway County,2025-09-01,711.89193,38.83679327504259,-91.92579120977716,432724.767,0.0016
Bremer County,2025-09-01,372.92863,42.773538598493595,-92.31863726629072,232059.55,0.0016
Yakima County,2025-09-01,7958.80564,46.45667012136867,-120.73778241995709,5123263.45,0.0016
Wilkes County,2025-09-01,933.21187,36.208300722079464,-81.16387846600676,566357.633,0.0016
Summit County,2025-09-01,885.58038,39.63322838554122,-106.11584731011298,230015.221,0.0039
Jackson County,2025-09-01,365.22057,44.319158215632456,-90.80488601726768,231755.667,0.0016
Henry County,2025-09-01,169.52704,38.448372888477245,-85.11878962444978,104134.327,0.0016
Cherry County,2025-09-01,92.67828,42.54404498917643,-101.11884576481512,58109.427,0.0016
Waller County,2025-09-01,715.95914,30.008097556253176,-95.9891373577112,450695.596,0.0016
Grant County,2025-09-01,88.97552,39.10486626479081,-79.19518210059321,56020.771,0.0016
Cottonwood County,2025-09-01,284.06082,44.00920170605905,-95.18160350797422,174505.124,0.0016
Pushmataha County,2025-09-01,25.87035,34.41604290228888,-95.37685127788951,16436.545,0.0016
Randolph County,2025-09-01,129.97431,33.29433253826252,-85.45981002201175,83553.146,0.0016
Stewart County,2025-09-01,13.12564,32.07888892093422,-84.83723911805664,7972.899,0.0016
Wallowa County,2025-09-01,62.1986,45.580185911049625,-117.18074820797352,39119.974,0.0016
Adams County,2025-09-01,22159.95052,39.87337011026823,-104.3381536098023,13810476.195,0.0016
Caroline County,2025-09-01,993.36567,38.87208275267868,-75.83096204966097,625518.731,0.0016
Perkins County,2025-09-01,68.5088,45.49013836868415,-102.47685626908466,43912.022,0.0016
Campbell County,2025-09-01,903.84463,37.20491469201392,-79.09685874727847,556465.566,0.0016
Warren County,2025-09-01,587.8486,41.814367122003006,-79.27647656827226,362508.708,0.0016
Saint Clair County,2025-09-01,35.54586,38.03760824332097,-93.77574432588705,22321.619,0.0016
New Castle County,2025-09-01,16211.80137,39.576425542517285,-75.6370479007669,10374961.824,0.0016
Jefferson County,2025-09-01,1965.57111,40.38563979368734,-80.76044444779673,1168708.154,0.0017
Dooly County,2025-09-01,134.25355,32.1571654490629,-83.79878444213826,78603.969,0.0017
Leslie County,2025-09-01,14.91741,37.09420642171225,-83.38136265088748,3908.753,0.0038
Stephens County,2025-09-01,368.92901,34.55457401703428,-83.29281895389526,219001.145,0.0017
Sevier County,2025-09-01,120.72788,33.9969309467322,-94.24150092343666,70513.581,0.0017
Evans County,2025-09-01,159.82236,32.15661945753482,-81.88684790784522,96727.397,0.0017
Vilas County,2025-09-01,478.56046,46.05336583330809,-89.51455833138819,286034.285,0.0017
Lancaster County,2025-09-01,12452.82705,40.04311829745621,-76.24762936685273,7371868.445,0.0017
Henry County,2025-09-01,754.48483,39.93153312867951,-85.39724332837798,452638.516,0.0017
Stone County,2025-09-01,143.9606,36.74640636547243,-93.4556401799952,86900.082,0.0017
Polk County,2025-09-01,1362.44037,44.902959010654854,-123.41453728078017,808808.44,0.0017
Yuba County,2025-09-01,767.70245,39.269375845014885,-121.35011453980916,462386.806,0.0017
Rockbridge County,2025-09-01,209.05211,37.81696868024058,-79.44579076396144,123155.199,0.0017
Fairfield County,2025-09-01,12592.76243,41.22466846620257,-73.36726217635503,7574378.429,0.0017
Logan County,2025-09-01,273.33621,37.83218189964193,-81.93561605376088,71954.698,0.0038
Saint Clair County,2025-09-01,1396.08351,33.716465438786805,-86.31599608486124,816334.745,0.0017
Boulder County,2025-09-01,9480.61303,40.09190004715689,-105.35738625453254,5574448.988,0.0017
Gladwin County,2025-09-01,156.59211,43.990231148379685,-84.38944285923675,89740.904,0.0017
Genesee County,2025-09-01,8244.25297,43.02186612982107,-83.70660809387543,4813313.775,0.0017
Franklin County,2025-09-01,39.30289,31.47657495867162,-90.89854905468934,22697.522,0.0017
Monterey County,2025-09-01,12184.59564,36.233635380025405,-121.38395763053244,7036894.347,0.0017
Dunn County,2025-09-01,1559.36242,44.94654013030654,-91.89653077575616,931913.144,0.0017
Lyon County,2025-09-01,81.42429,37.01949784358214,-88.08330500739373,47004.602,0.0017
Eau Claire County,2025-09-01,3308.4573,44.72678169103181,-91.2860513774668,1905924.801,0.0017
Chicot County,2025-09-01,81.96102,33.26757780310008,-91.29369391471242,47426.583,0.0017
Pocahontas County,2025-09-01,33.98803,38.33189256556033,-80.00762559287084,20156.777,0.0017
Calaveras County,2025-09-01,122.32933,38.204733490589106,-120.5519603705116,72062.917,0.0017
Lawrence County,2025-09-01,119.90626,36.042213865459814,-91.10989907412409,72378.128,0.0017
Lake County,2025-09-01,48.42674,36.33610910896754,-89.49422071501056,12772.458,0.0038
Preble County,2025-09-01,400.13906,39.74168320348464,-84.64812900359757,231279.486,0.0017
Cayuga County,2025-09-01,923.24394,42.91593873195363,-76.55367243929972,530601.71,0.0017
Drew County,2025-09-01,306.87465,33.58848477553745,-91.71953778971928,177761.909,0.0017
Atascosa County,2025-09-01,275.48847,28.891330320375477,-98.52706199163842,166577.334,0.0017
Ada County,2025-09-01,14668.20549,43.45043165030778,-116.2403129337941,8879498.01,0.0017
Orleans County,2025-09-01,467.3603,44.82874803578535,-72.24380168157084,124362.604,0.0038
Menominee County,2025-09-01,409.74314,45.57942331426365,-87.55980266963357,238665.688,0.0017
Dallas County,2025-09-01,2068.16833,41.68388968537985,-94.04070851589216,1247875.744,0.0017
Brooks County,2025-09-01,34.05018,27.03324934584441,-98.21885230122982,19608.972,0.0017
Shenandoah County,2025-09-01,634.79567,38.8592634761015,-78.56952953981103,365446.339,0.0017
Weber County,2025-09-01,6603.52895,41.269854935028704,-111.91238293642378,3983313.175,0.0017
Pepin County,2025-09-01,132.94275,44.58359033036445,-91.99994570755666,75999.012,0.0017
Teton County,2025-09-01,47.07785,43.76031037133864,-111.20704628152517,12426.79,0.0038
Clay County,2025-09-01,1.18908,38.461857249834864,-81.07633438817464,314.806,0.0038
Franklin County,2025-09-01,406.33489,35.155823106158266,-86.09253945008615,244092.04,0.0017
Clearwater County,2025-09-01,175.27056,47.57868749270043,-95.37810043312037,103689.895,0.0017
Radford Independent City,2025-09-01,235.92945,37.12426512147762,-80.55774564144974,134840.458,0.0017
Newport County,2025-09-01,995.68492,41.484081936324024,-71.24979018000766,585507.729,0.0017
Clay County,2025-09-01,99.57925,36.55212975879272,-85.5441127917149,59534.62,0.0017
